Team,1980-81,1981-82,1982-83,1983-84,1984-85,1985-86,1986-87,1987-88,1988-89,1989-90,1990-91,1991-92,1992-93,1993-94,1994-95,1995-96,1996-97,1997-98,1998-99,1999-00,2000-01,2001-02,2002-03,2003-04,2004-05,2005-06,2006-07,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21
Atlanta Hawks,"['/players/b/burleto01.html', '/players/c/collido02.html', '/players/c/crissch01.html', '/players/d/drewjo01.html', '/players/h/hawesst01.html', '/players/h/hillar01.html', '/players/j/johnsed02.html', '/players/m/matthwe01.html', '/players/m/mcelrji01.html', '/players/m/mcmilto01.html', '/players/p/pellosa01.html', '/players/r/rollitr01.html', '/players/r/roundda01.html']","['/players/c/crissch01.html', '/players/d/drewjo01.html', '/players/g/glennmi01.html', '/players/h/hawesst01.html', '/players/j/johnsed02.html', '/players/m/macklru01.html', '/players/m/matthwe01.html', '/players/m/mcelrji01.html', '/players/m/mcmilto01.html', '/players/p/pellosa01.html', '/players/r/rollitr01.html', '/players/r/roundda01.html', '/players/s/sparrro01.html', '/players/w/willifr01.html', '/players/w/woodal01.html']","['/players/b/brownri01.html', '/players/d/davisjo01.html', '/players/g/glennmi01.html', '/players/h/hastisc01.html', '/players/h/hawesst01.html', '/players/j/johnsed02.html', '/players/j/johnsge02.html', '/players/m/macklru01.html', '/players/m/matthwe01.html', '/players/m/mcmilto01.html', '/players/p/pellosa01.html', '/players/r/rollitr01.html', '/players/r/roundda01.html', '/players/s/smithra01.html', '/players/s/sparrro01.html', '/players/w/wilkido01.html']","['/players/b/brownri01.html', '/players/c/crissch01.html', '/players/d/davisjo01.html', '/players/g/glennmi01.html', '/players/h/hastisc01.html', '/players/h/hillar01.html', '/players/j/johnsed02.html', '/players/l/landsma01.html', '/players/m/matthwe01.html', '/players/p/paultbi01.html', '/players/r/riverdo01.html', '/players/r/rollitr01.html', '/players/r/roundda01.html', '/players/w/wilkido01.html', '/players/w/willisl01.html', '/players/w/wittmra01.html']","['/players/b/brownri01.html', '/players/c/carran01.html', '/players/c/crissch01.html', '/players/e/eavesje01.html', '/players/g/glennmi01.html', '/players/h/hastisc01.html', '/players/j/johnsed02.html', '/players/l/levincl01.html', '/players/l/lowesi01.html', '/players/r/riverdo01.html', '/players/r/rollitr01.html', '/players/w/wilkido01.html', '/players/w/willisl01.html', '/players/w/willike02.html', '/players/w/wittmra01.html']","['/players/b/battljo01.html', '/players/c/carran01.html', '/players/d/davisjo01.html', '/players/h/hastisc01.html', '/players/j/johnsed02.html', '/players/k/koncajo01.html', '/players/l/levincl01.html', '/players/r/riverdo01.html', '/players/r/rollitr01.html', '/players/w/webbsp01.html', '/players/w/wilkido01.html', '/players/w/willira01.html', '/players/w/willike02.html', '/players/w/wittmra01.html']","['/players/b/battljo01.html', '/players/c/carran01.html', '/players/h/hastisc01.html', '/players/k/koncajo01.html', '/players/l/levincl01.html', '/players/m/mcgeemi01.html', '/players/r/riverdo01.html', '/players/r/rollitr01.html', '/players/w/webbsp01.html', '/players/w/wilkido01.html', '/players/w/willigu01.html', '/players/w/willike02.html', '/players/w/wittmra01.html']","['/players/b/battljo01.html', '/players/c/carran01.html', '/players/h/hastisc01.html', '/players/k/koncajo01.html', '/players/l/levincl01.html', '/players/m/mcgeemi01.html', '/players/r/riverdo01.html', '/players/r/rollitr01.html', '/players/w/webbsp01.html', '/players/w/whatlen01.html', '/players/w/wilkido01.html', '/players/w/willike02.html', '/players/w/wittmra01.html', '/players/w/woodle01.html']","['/players/b/battljo01.html', '/players/b/bradldu01.html', '/players/c/carran01.html', '/players/f/ferredu01.html', '/players/k/koncajo01.html', '/players/l/levincl01.html', '/players/m/malonmo01.html', '/players/r/riverdo01.html', '/players/t/theusre01.html', '/players/t/tolbera01.html', '/players/w/webbsp01.html', '/players/w/wilkido01.html', '/players/w/willike02.html']","['/players/b/battljo01.html', '/players/c/carran01.html', '/players/f/ferredu01.html', '/players/k/koncajo01.html', '/players/l/levincl01.html', '/players/l/longjo01.html', '/players/m/malonmo01.html', '/players/m/matthwe01.html', '/players/r/riverdo01.html', '/players/s/smithke01.html', '/players/w/webbsp01.html', '/players/w/wilkido01.html', '/players/w/willike02.html', '/players/w/workmha01.html']","['/players/b/battljo01.html', '/players/f/ferredu01.html', '/players/k/koncajo01.html', '/players/m/malonmo01.html', '/players/m/mccorti01.html', '/players/m/moncrsi01.html', '/players/r/riverdo01.html', '/players/r/robinru01.html', '/players/w/webbsp01.html', '/players/w/wilkido01.html', '/players/w/willike02.html']","['/players/a/augmost01.html', '/players/c/cheekma01.html', '/players/f/ferredu01.html', '/players/g/grahapa01.html', '/players/k/koncajo01.html', '/players/m/maystr01.html', '/players/r/rasmubl01.html', '/players/r/robinru01.html', '/players/w/wileymo01.html', '/players/w/wilkido01.html', '/players/w/willike02.html']","['/players/a/augmost01.html', '/players/b/blaylmo01.html', '/players/b/breuera01.html', '/players/f/ferredu01.html', '/players/f/fostegr01.html', '/players/g/grahapa01.html', '/players/k/keefead01.html', '/players/k/koncajo01.html', '/players/m/maystr01.html', '/players/r/rasmubl01.html', '/players/w/wileymo01.html', '/players/w/wilkido01.html', '/players/w/willike02.html', '/players/h/hinsoro01.html', '/players/c/cheekma01.html']","['/players/a/augmost01.html', '/players/b/baglejo01.html', '/players/b/blaylmo01.html', '/players/e/ehlocr01.html', '/players/f/ferredu01.html', '/players/g/grahapa01.html', '/players/k/keefead01.html', '/players/k/koncajo01.html', '/players/l/langan01.html', '/players/m/mannida01.html', '/players/w/whatlen01.html', '/players/w/wilkido01.html', '/players/w/willike02.html', '/players/r/rasmubl01.html', '/players/h/hinsoro01.html', '/players/f/fostegr01.html']","['/players/a/andergr01.html', '/players/a/augmost01.html', '/players/b/blaylmo01.html', '/players/c/corbity01.html', '/players/e/ehlocr01.html', '/players/k/koncajo01.html', '/players/l/langan01.html', '/players/l/lesji01.html', '/players/l/longgr01.html', '/players/n/normake01.html', '/players/s/smithst01.html', '/players/w/whatlen01.html', '/players/w/wileymo01.html', '/players/w/willike02.html', '/players/r/rasmubl01.html']","['/players/a/augmost01.html', '/players/b/blaylmo01.html', '/players/b/bullama01.html', '/players/e/ehlocr01.html', '/players/h/hendeal01.html', '/players/k/kemptti01.html', '/players/l/laettch01.html', '/players/l/langan01.html', '/players/l/longgr01.html', '/players/n/normake01.html', '/players/r/rooksse01.html', '/players/s/smithst01.html', '/players/w/webbsp01.html', '/players/r/rasmubl01.html']","['/players/a/alstode01.html', '/players/b/barryjo01.html', '/players/b/blaylmo01.html', '/players/b/burtowi01.html', '/players/c/corbity01.html', '/players/h/hendeal01.html', '/players/j/jameshe01.html', '/players/l/laettch01.html', '/players/m/mutomdi01.html', '/players/n/normake01.html', '/players/r/recasel01.html', '/players/s/smithst01.html']","['/players/a/andergr01.html', '/players/b/blaylmo01.html', '/players/b/brownch01.html', '/players/c/corbity01.html', '/players/c/crawfch01.html', '/players/h/hendeal01.html', '/players/l/laettch01.html', '/players/l/livinra01.html', '/players/m/mutomdi01.html', '/players/r/recasel01.html', '/players/s/smithst01.html', '/players/n/normake01.html']","['/players/b/blaylmo01.html', '/players/c/corbity01.html', '/players/c/crawfch01.html', '/players/e/ellisla01.html', '/players/h/hendeal01.html', '/players/j/johnsan02.html', '/players/l/longgr01.html', '/players/m/mutomdi01.html', '/players/s/smithst01.html', '/players/w/westma01.html', '/players/w/willish01.html', '/players/n/normake01.html']","['/players/c/colesbi01.html', '/players/c/crawfch01.html', '/players/e/ellisla01.html', '/players/g/glovedi01.html', '/players/h/hendeal01.html', '/players/j/jacksji01.html', '/players/j/johnsan02.html', '/players/m/mutomdi01.html', '/players/r/rideris01.html', '/players/t/terryja01.html', '/players/w/wrighlo02.html', '/players/f/ferredu01.html', '/players/p/pollasc01.html']","['/players/c/crawfch01.html', '/players/g/glovedi01.html', '/players/h/hendeal01.html', '/players/j/jacksji01.html', '/players/j/johnsan02.html', '/players/j/johnsde03.html', '/players/k/knighbr01.html', '/players/k/kukocto01.html', '/players/m/malonma01.html', '/players/m/mohamna01.html', '/players/m/mutomdi01.html', '/players/s/smithto02.html', '/players/t/terryja01.html', '/players/w/wrighlo02.html']","['/players/a/abdursh01.html', '/players/c/crawfch01.html', '/players/d/davisem01.html', '/players/g/glovedi01.html', '/players/h/hendeal01.html', '/players/j/johnsde03.html', '/players/k/kukocto01.html', '/players/m/mohamna01.html', '/players/n/newblir01.html', '/players/r/ratlith01.html', '/players/s/simpkdi01.html', '/players/s/slatere01.html', '/players/s/stricma01.html', '/players/t/terryja01.html', '/players/v/vaughja01.html', '/players/k/kukocto01.html']","['/players/a/abdursh01.html', '/players/c/crawfch01.html', '/players/d/davisem01.html', '/players/d/dickada01.html', '/players/g/glovedi01.html', '/players/h/hamda01.html', '/players/h/hendeal01.html', '/players/m/malonma01.html', '/players/m/mohamna01.html', '/players/m/mooremi01.html', '/players/n/newblir01.html', '/players/r/ratlith01.html', '/players/r/robingl01.html', '/players/t/terryja01.html', '/players/j/johnsde03.html']","['/players/a/abdursh01.html', '/players/c/crawfch01.html', '/players/d/diawbo01.html', '/players/d/dickada01.html', '/players/g/glovedi01.html', '/players/h/hendeal01.html', '/players/j/jacksst02.html', '/players/m/mohamna01.html', '/players/n/nailole01.html', '/players/p/persowe01.html', '/players/p/przybjo01.html', '/players/r/ratlith01.html', '/players/r/rebraze01.html', '/players/s/surabo01.html', '/players/t/terryja01.html', '/players/v/vaughja01.html', '/players/w/wallara01.html', '/players/b/brandte01.html']","['/players/a/anderke01.html', '/players/b/barryjo01.html', '/players/c/childjo01.html', '/players/d/delkto01.html', '/players/d/diawbo01.html', '/players/d/drobnpr01.html', '/players/g/guglito01.html', '/players/h/harrial01.html', '/players/i/iveyro01.html', '/players/l/luety01.html', '/players/m/mccoyje01.html', '/players/s/smithjo03.html', '/players/s/stewami01.html', '/players/w/walkean02.html', '/players/w/willike02.html', '/players/c/crawfch01.html']","['/players/c/childjo01.html', '/players/d/delkto01.html', '/players/h/harrial01.html', '/players/i/iveyro01.html', '/players/j/johnsjo02.html', '/players/l/luety01.html', '/players/p/pachuza01.html', '/players/s/smithjo03.html', '/players/s/stoudsa01.html', '/players/w/willima02.html']","['/players/c/childjo01.html', '/players/c/claxtsp01.html', '/players/i/iveyro01.html', '/players/j/johnsan02.html', '/players/j/johnsjo02.html', '/players/j/jonesso01.html', '/players/l/luety01.html', '/players/m/medvest01.html', '/players/p/pachuza01.html', '/players/s/smithjo03.html', '/players/s/stoudsa01.html', '/players/w/willima02.html', '/players/w/willish02.html', '/players/w/wrighlo02.html']","['/players/b/bibbymi01.html', '/players/c/childjo01.html', '/players/h/horfoal01.html', '/players/j/johnsan02.html', '/players/j/johnsjo02.html', '/players/j/jonesso01.html', '/players/l/luety01.html', '/players/p/pachuza01.html', '/players/s/smithjo03.html', '/players/s/stoudsa01.html', '/players/w/willima02.html', '/players/w/willish02.html', '/players/w/wrighlo02.html', '/players/c/claxtsp01.html']","['/players/b/bibbymi01.html', '/players/c/claxtsp01.html', '/players/e/evansma01.html', '/players/h/horfoal01.html', '/players/j/johnsjo02.html', '/players/j/jonesso01.html', '/players/m/murraro01.html', '/players/p/pachuza01.html', '/players/s/smithjo03.html', '/players/w/willima02.html']","['/players/b/bibbymi01.html', '/players/c/collija04.html', '/players/c/crawfja01.html', '/players/e/evansma01.html', '/players/h/horfoal01.html', '/players/j/johnsjo02.html', '/players/p/pachuza01.html', '/players/s/smithjo02.html', '/players/s/smithjo03.html', '/players/t/teaguje01.html', '/players/w/willima02.html']","['/players/a/armsthi01.html', '/players/b/bibbymi01.html', '/players/c/collija04.html', '/players/c/crawfja01.html', '/players/c/crawfjo02.html', '/players/e/evansma01.html', '/players/h/hinriki01.html', '/players/h/horfoal01.html', '/players/j/johnsjo02.html', '/players/p/pachuza01.html', '/players/p/poweljo01.html', '/players/s/smithjo03.html', '/players/t/teaguje01.html', '/players/t/thomaet01.html', '/players/w/wilkida02.html', '/players/w/willima02.html']","['/players/c/collija04.html', '/players/d/dampier01.html', '/players/g/greenwi01.html', '/players/h/hinriki01.html', '/players/h/horfoal01.html', '/players/j/johnsjo02.html', '/players/m/mcgratr01.html', '/players/p/pachuza01.html', '/players/p/pargoja01.html', '/players/r/radmavl01.html', '/players/s/sloando01.html', '/players/s/smithjo03.html', '/players/s/stackje01.html', '/players/t/teaguje01.html', '/players/w/willima02.html', '/players/r/radmavl01.html']","['/players/h/harride01.html', '/players/h/horfoal01.html', '/players/j/jonesda02.html', '/players/k/korveky01.html', '/players/m/macksh01.html', '/players/m/morroan01.html', '/players/p/pachuza01.html', '/players/p/pargoja01.html', '/players/p/petrojo01.html', '/players/s/scottmi01.html', '/players/s/smithjo03.html', '/players/s/stevede01.html', '/players/t/teaguje01.html', '/players/t/tollian01.html', '/players/w/willilo02.html', '/players/w/willilo02.html', '/players/f/farmajo01.html']","['/players/b/brandel01.html', '/players/c/carrode01.html', '/players/h/horfoal01.html', '/players/k/korveky01.html', '/players/m/macksh01.html', '/players/m/martica01.html', '/players/m/millspa01.html', '/players/m/muscami01.html', '/players/s/schrode01.html', '/players/s/scottmi01.html', '/players/t/teaguje01.html', '/players/w/willilo02.html', '/players/w/willilo02.html', '/players/s/schrode01.html']","['/players/b/bazemke01.html', '/players/b/brandel01.html', '/players/c/carrode01.html', '/players/d/dayeau01.html', '/players/h/horfoal01.html', '/players/k/korveky01.html', '/players/m/macksh01.html', '/players/m/millspa01.html', '/players/m/muscami01.html', '/players/s/schrode01.html', '/players/s/scottmi01.html', '/players/s/sefolth01.html', '/players/t/teaguje01.html', '/players/s/schrode01.html', '/players/s/salmojo01.html']","['/players/b/bazemke01.html', '/players/h/hardati02.html', '/players/h/hinriki01.html', '/players/h/holidju01.html', '/players/h/horfoal01.html', '/players/h/humphkr01.html', '/players/k/korveky01.html', '/players/m/macksh01.html', '/players/m/millspa01.html', '/players/m/muscami01.html', '/players/s/schrode01.html', '/players/s/scottmi01.html', '/players/s/sefolth01.html', '/players/s/splitti01.html', '/players/t/teaguje01.html', '/players/h/hardati02.html', '/players/s/schrode01.html']","['/players/b/bazemke01.html', '/players/b/bembrde01.html', '/players/c/caldejo01.html', '/players/d/dunlemi02.html', '/players/h/hardati02.html', '/players/h/howardw01.html', '/players/h/humphkr01.html', '/players/i/ilyaser01.html', '/players/k/kellyry01.html', '/players/k/korveky01.html', '/players/m/millspa01.html', '/players/m/muscami01.html', '/players/n/nealga01.html', '/players/p/princta02.html', '/players/s/schrode01.html', '/players/s/scottmi01.html', '/players/s/sefolth01.html', '/players/h/hardati02.html', '/players/i/ilyaser01.html', '/players/s/schrode01.html', '/players/p/princta02.html', '/players/j/jackja01.html', '/players/c/caldejo01.html']","['/players/b/babbilu01.html', '/players/b/bazemke01.html', '/players/b/belinma01.html', '/players/b/bembrde01.html', '/players/c/collijo01.html', '/players/d/dedmode01.html', '/players/e/evansje01.html', '/players/i/ilyaser01.html', '/players/l/leeda03.html', '/players/m/muscami01.html', '/players/p/plumlmi01.html', '/players/p/princta02.html', '/players/s/schrode01.html', '/players/s/schrode01.html', '/players/c/crawfja01.html', '/players/i/ilyaser01.html', '/players/j/jefferi01.html', '/players/p/princta02.html', '/players/d/dunlemi02.html', '/players/c/cookqu01.html']","['/players/a/anderju01.html', '/players/b/bazemke01.html', '/players/b/bembrde01.html', '/players/c/cartevi01.html', '/players/c/collijo01.html', '/players/d/dedmode01.html', '/players/h/huertke01.html', '/players/l/lenal01.html', '/players/l/linje01.html', '/players/p/plumlmi01.html', '/players/p/princta02.html', '/players/y/youngtr01.html', '/players/z/zellety01.html', '/players/a/anthoca01.html', '/players/p/princta02.html', '/players/c/crawfja01.html']","['/players/b/bembrde01.html', '/players/c/cartevi01.html', '/players/c/collijo01.html', '/players/c/crabbal01.html', '/players/d/dedmode01.html', '/players/g/grahatr01.html', '/players/h/huertke01.html', '/players/h/huntede01.html', '/players/l/lenal01.html', '/players/p/parkeja01.html', '/players/p/parsoch01.html', '/players/t/teaguje01.html', '/players/t/turneev01.html', '/players/y/youngtr01.html', '/players/c/capelca01.html', '/players/h/hilarne01.html', '/players/l/labissk01.html']","['/players/h/hillso01.html', '/players/h/huertke01.html', '/players/y/youngtr01.html', '/players/c/collijo01.html', '/players/c/capelca01.html', '/players/g/gallida01.html', '/players/s/snellto01.html', '/players/b/bogdabo01.html', '/players/w/willilo02.html', '/players/h/huntede01.html', '/players/d/dunnkr01.html', '/players/r/rondora01.html']"
